"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
150,3,1,0.1,0,0.6,0.9,1.09814125068838
50,5,1,0.1,0,0.6,0.9,1.09680383467419
100,5,1,0.1,0,0.6,0.9,1.09649093976718
150,5,1,0.1,0,0.6,0.9,1.09637296403617
50,7,1,0.1,0,0.6,0.9,1.09757775750995
100,7,1,0.1,0,0.6,0.9,1.10341735868308
150,7,1,0.1,0,0.6,0.9,1.10550568814172
50,9,1,0.1,0,0.6,0.9,1.10286773676711
100,9,1,0.1,0,0.6,0.9,1.10238001356612
150,9,1,0.1,0,0.6,0.9,1.10210619729812
50,3,5,0.1,0,0.6,0.9,1.09837892888137
100,3,5,0.1,0,0.6,0.9,1.10038426873294
150,3,5,0.1,0,0.6,0.9,1.09584464586764
50,5,5,0.1,0,0.6,0.9,1.09560088391433
100,5,5,0.1,0,0.6,0.9,1.10222185272898
150,5,5,0.1,0,0.6,0.9,1.09665257663682
50,7,5,0.1,0,0.6,0.9,1.10379681036857
100,7,5,0.1,0,0.6,0.9,1.09898611500053
150,7,5,0.1,0,0.6,0.9,1.10121723751989
50,9,5,0.1,0,0.6,0.9,1.09687960001129
100,9,5,0.1,0,0.6,0.9,1.09669032295941
150,9,5,0.1,0,0.6,0.9,1.09967580483307
50,3,1,0.01,0.5,0.6,0.9,1.09859040674209
100,3,1,0.01,0.5,0.6,0.9,1.09898930333989
150,3,1,0.01,0.5,0.6,0.9,1.09856166240884
50,5,1,0.01,0.5,0.6,0.9,1.09821812002301
100,5,1,0.01,0.5,0.6,0.9,1.09808144602908
150,5,1,0.01,0.5,0.6,0.9,1.09837011234472
50,7,1,0.01,0.5,0.6,0.9,1.09844433958847
100,7,1,0.01,0.5,0.6,0.9,1.09798220872317
150,7,1,0.01,0.5,0.6,0.9,1.09809949329668
50,9,1,0.01,0.5,0.6,0.9,1.09831411937508
100,9,1,0.01,0.5,0.6,0.9,1.09756035680617
150,9,1,0.01,0.5,0.6,0.9,1.09857818190802
50,3,5,0.01,0.5,0.6,0.9,1.09762120126522
100,3,5,0.01,0.5,0.6,0.9,1.09814246855286
150,3,5,0.01,0.5,0.6,0.9,1.09699590614907
50,5,5,0.01,0.5,0.6,0.9,1.09886853485652
100,5,5,0.01,0.5,0.6,0.9,1.09856083460316
150,5,5,0.01,0.5,0.6,0.9,1.09871638808701
50,7,5,0.01,0.5,0.6,0.9,1.09734777098794
100,7,5,0.01,0.5,0.6,0.9,1.09807904071458
150,7,5,0.01,0.5,0.6,0.9,1.09847274716425
50,9,5,0.01,0.5,0.6,0.9,1.09855300969413
100,9,5,0.01,0.5,0.6,0.9,1.09813329154423
150,9,5,0.01,0.5,0.6,0.9,1.0982359078367
50,3,1,0.05,0.5,0.6,0.9,1.0990889913358
100,3,1,0.05,0.5,0.6,0.9,1.09705682232846
150,3,1,0.05,0.5,0.6,0.9,1.10055457268205
50,5,1,0.05,0.5,0.6,0.9,1.09937770943418
100,5,1,0.05,0.5,0.6,0.9,1.09927673055714
150,5,1,0.05,0.5,0.6,0.9,1.09663548186731
50,7,1,0.05,0.5,0.6,0.9,1.09774302667584
100,7,1,0.05,0.5,0.6,0.9,1.09510182238438
150,7,1,0.05,0.5,0.6,0.9,1.09947923813793
50,9,1,0.05,0.5,0.6,0.9,1.09855185192371
100,9,1,0.05,0.5,0.6,0.9,1.0985665963946
150,9,1,0.05,0.5,0.6,0.9,1.09764494281427
50,3,5,0.05,0.5,0.6,0.9,1.09971366421769
100,3,5,0.05,0.5,0.6,0.9,1.09800452698036
150,3,5,0.05,0.5,0.6,0.9,1.09674338764732
50,5,5,0.05,0.5,0.6,0.9,1.09755658876927
100,5,5,0.05,0.5,0.6,0.9,1.09774681094287
150,5,5,0.05,0.5,0.6,0.9,1.09678682235309
50,7,5,0.05,0.5,0.6,0.9,1.09625404543936
100,7,5,0.05,0.5,0.6,0.9,1.09974362391456
150,7,5,0.05,0.5,0.6,0.9,1.0985334067219
50,9,5,0.05,0.5,0.6,0.9,1.09665048204316
100,9,5,0.05,0.5,0.6,0.9,1.09681364639358
150,9,5,0.05,0.5,0.6,0.9,1.10053918763997
50,3,1,0.1,0.5,0.6,0.9,1.09890634525348
100,3,1,0.1,0.5,0.6,0.9,1.09859212524199
150,3,1,0.1,0.5,0.6,0.9,1.10064308162048
50,5,1,0.1,0.5,0.6,0.9,1.09789815562828
100,5,1,0.1,0.5,0.6,0.9,1.09737136245927
150,5,1,0.1,0.5,0.6,0.9,1.10003971891953
50,7,1,0.1,0.5,0.6,0.9,1.09771584459282
100,7,1,0.1,0.5,0.6,0.9,1.09749145434391
150,7,1,0.1,0.5,0.6,0.9,1.09926163301185
50,9,1,0.1,0.5,0.6,0.9,1.10008534970989
100,9,1,0.1,0.5,0.6,0.9,1.09994829102513
150,9,1,0.1,0.5,0.6,0.9,1.10209172705571
50,3,5,0.1,0.5,0.6,0.9,1.09799509482943
100,3,5,0.1,0.5,0.6,0.9,1.09628325854384
150,3,5,0.1,0.5,0.6,0.9,1.10104876264393
50,5,5,0.1,0.5,0.6,0.9,1.10224088491776
100,5,5,0.1,0.5,0.6,0.9,1.09542290489485
150,5,5,0.1,0.5,0.6,0.9,1.1018767205911
50,7,5,0.1,0.5,0.6,0.9,1.10382584082471
100,7,5,0.1,0.5,0.6,0.9,1.09880369048424
150,7,5,0.1,0.5,0.6,0.9,1.09730956703968
50,9,5,0.1,0.5,0.6,0.9,1.1012629687881
100,9,5,0.1,0.5,0.6,0.9,1.10118086203296
150,9,5,0.1,0.5,0.6,0.9,1.10273108759211
50,3,1,0.01,2,0.6,0.9,1.09853919892835
100,3,1,0.01,2,0.6,0.9,1.09777000276814
150,3,1,0.01,2,0.6,0.9,1.09844976738214
50,5,1,0.01,2,0.6,0.9,1.0979522748357
100,5,1,0.01,2,0.6,0.9,1.09859246384694
150,5,1,0.01,2,0.6,0.9,1.09820605114666
50,7,1,0.01,2,0.6,0.9,1.09825760837427
100,7,1,0.01,2,0.6,0.9,1.09844658534085
150,7,1,0.01,2,0.6,0.9,1.09848689147791
50,9,1,0.01,2,0.6,0.9,1.09824495695013
100,9,1,0.01,2,0.6,0.9,1.09858614299342
150,9,1,0.01,2,0.6,0.9,1.09777247590127
50,3,5,0.01,2,0.6,0.9,1.09868670267896
100,3,5,0.01,2,0.6,0.9,1.09821659505734
150,3,5,0.01,2,0.6,0.9,1.09842228199704
50,5,5,0.01,2,0.6,0.9,1.09798607580023
100,5,5,0.01,2,0.6,0.9,1.09742486168018
150,5,5,0.01,2,0.6,0.9,1.09721654817156
50,7,5,0.01,2,0.6,0.9,1.09794165996718
100,7,5,0.01,2,0.6,0.9,1.09826691109622
150,7,5,0.01,2,0.6,0.9,1.09817367925595
50,9,5,0.01,2,0.6,0.9,1.09820485267547
100,9,5,0.01,2,0.6,0.9,1.09825531037082
150,9,5,0.01,2,0.6,0.9,1.09700136049889
50,3,1,0.05,2,0.6,0.9,1.09867134405469
100,3,1,0.05,2,0.6,0.9,1.09706500590714
150,3,1,0.05,2,0.6,0.9,1.09674727303556
50,5,1,0.05,2,0.6,0.9,1.09872239172679
100,5,1,0.05,2,0.6,0.9,1.09970105950261
150,5,1,0.05,2,0.6,0.9,1.09957715136051
50,7,1,0.05,2,0.6,0.9,1.09667919095225
100,7,1,0.05,2,0.6,0.9,1.098569207867
150,7,1,0.05,2,0.6,0.9,1.09888779866856
50,9,1,0.05,2,0.6,0.9,1.09933204708084
100,9,1,0.05,2,0.6,0.9,1.09802277036803
150,9,1,0.05,2,0.6,0.9,1.10020733226281
50,3,5,0.05,2,0.6,0.9,1.09521161537707
100,3,5,0.05,2,0.6,0.9,1.098369235383
150,3,5,0.05,2,0.6,0.9,1.09806565046022
50,5,5,0.05,2,0.6,0.9,1.09747596919512
100,5,5,0.05,2,0.6,0.9,1.09754374484469
150,5,5,0.05,2,0.6,0.9,1.10012418676222
50,7,5,0.05,2,0.6,0.9,1.0990136394509
100,7,5,0.05,2,0.6,0.9,1.09815097766747
150,7,5,0.05,2,0.6,0.9,1.09828856384052
50,9,5,0.05,2,0.6,0.9,1.09835247416686
100,9,5,0.05,2,0.6,0.9,1.10238188756636
150,9,5,0.05,2,0.6,0.9,1.10016657265364
50,3,1,0.1,2,0.6,0.9,1.10257066826575
100,3,1,0.1,2,0.6,0.9,1.09862895264587
150,3,1,0.1,2,0.6,0.9,1.09701795454916
50,5,1,0.1,2,0.6,0.9,1.10418071442956
100,5,1,0.1,2,0.6,0.9,1.09600030647244
150,5,1,0.1,2,0.6,0.9,1.09815634919405
50,7,1,0.1,2,0.6,0.9,1.09838547869512
100,7,1,0.1,2,0.6,0.9,1.09612672692502
150,7,1,0.1,2,0.6,0.9,1.10683337219369
50,9,1,0.1,2,0.6,0.9,1.09994435085339
100,9,1,0.1,2,0.6,0.9,1.10363583135052
150,9,1,0.1,2,0.6,0.9,1.10026764231104
50,3,5,0.1,2,0.6,0.9,1.10355875175997
100,3,5,0.1,2,0.6,0.9,1.0972965741767
150,3,5,0.1,2,0.6,0.9,1.09762563802855
50,5,5,0.1,2,0.6,0.9,1.09998867483903
100,5,5,0.1,2,0.6,0.9,1.09804785493864
150,5,5,0.1,2,0.6,0.9,1.09977160748075
50,7,5,0.1,2,0.6,0.9,1.09830576904791
100,7,5,0.1,2,0.6,0.9,1.1037721419776
150,7,5,0.1,2,0.6,0.9,1.10046587697873
50,9,5,0.1,2,0.6,0.9,1.10177531386768
100,9,5,0.1,2,0.6,0.9,1.10533210124393
150,9,5,0.1,2,0.6,0.9,1.10059072785
50,3,1,0.01,0,0.9,0.9,1.09683252634689
100,3,1,0.01,0,0.9,0.9,1.09838077624962
150,3,1,0.01,0,0.9,0.9,1.09830506798849
50,5,1,0.01,0,0.9,0.9,1.09765823305832
100,5,1,0.01,0,0.9,0.9,1.09765030362809
150,5,1,0.01,0,0.9,0.9,1.09791350798156
50,7,1,0.01,0,0.9,0.9,1.09835173958201
100,7,1,0.01,0,0.9,0.9,1.09733814140329
150,7,1,0.01,0,0.9,0.9,1.09863568804837
50,9,1,0.01,0,0.9,0.9,1.098395452187
100,9,1,0.01,0,0.9,0.9,1.09763034750978
150,9,1,0.01,0,0.9,0.9,1.09860027234295
50,3,5,0.01,0,0.9,0.9,1.09801660873303
100,3,5,0.01,0,0.9,0.9,1.09835404729211
150,3,5,0.01,0,0.9,0.9,1.09884006435265
50,5,5,0.01,0,0.9,0.9,1.09887484025729
100,5,5,0.01,0,0.9,0.9,1.09774498732912
150,5,5,0.01,0,0.9,0.9,1.09909471373706
50,7,5,0.01,0,0.9,0.9,1.09743020878156
100,7,5,0.01,0,0.9,0.9,1.09794230134502
150,7,5,0.01,0,0.9,0.9,1.09690396190545
50,9,5,0.01,0,0.9,0.9,1.09845822328857
100,9,5,0.01,0,0.9,0.9,1.09892905056644
150,9,5,0.01,0,0.9,0.9,1.09604160479865
50,3,1,0.05,0,0.9,0.9,1.09736284342806
100,3,1,0.05,0,0.9,0.9,1.09926722852498
150,3,1,0.05,0,0.9,0.9,1.09602973356103
50,5,1,0.05,0,0.9,0.9,1.09526431804808
100,5,1,0.05,0,0.9,0.9,1.09690115435505
150,5,1,0.05,0,0.9,0.9,1.09732071259397
50,7,1,0.05,0,0.9,0.9,1.09797921651643
100,7,1,0.05,0,0.9,0.9,1.09902553754837
150,7,1,0.05,0,0.9,0.9,1.09866324650708
50,9,1,0.05,0,0.9,0.9,1.09951929485596
100,9,1,0.05,0,0.9,0.9,1.09935795898244
150,9,1,0.05,0,0.9,0.9,1.09857028584198
50,3,5,0.05,0,0.9,0.9,1.09938943166177
100,3,5,0.05,0,0.9,0.9,1.09629004209387
150,3,5,0.05,0,0.9,0.9,1.09213314043417
50,5,5,0.05,0,0.9,0.9,1.09938637502645
100,5,5,0.05,0,0.9,0.9,1.09320865540206
150,5,5,0.05,0,0.9,0.9,1.09895337417121
50,7,5,0.05,0,0.9,0.9,1.09847373526746
100,7,5,0.05,0,0.9,0.9,1.09870803938898
150,7,5,0.05,0,0.9,0.9,1.09553761400048
50,9,5,0.05,0,0.9,0.9,1.0998288215675
100,9,5,0.05,0,0.9,0.9,1.09530577507208
150,9,5,0.05,0,0.9,0.9,1.09897103464821
50,3,1,0.1,0,0.9,0.9,1.09982386777645
100,3,1,0.1,0,0.9,0.9,1.09977250356357
150,3,1,0.1,0,0.9,0.9,1.10028207004912
50,5,1,0.1,0,0.9,0.9,1.09935517778744
100,5,1,0.1,0,0.9,0.9,1.103180916314
150,5,1,0.1,0,0.9,0.9,1.09982770199381
50,7,1,0.1,0,0.9,0.9,1.1012298865833
100,7,1,0.1,0,0.9,0.9,1.09826395891676
150,7,1,0.1,0,0.9,0.9,1.09667689576291
50,9,1,0.1,0,0.9,0.9,1.10402318081656
100,9,1,0.1,0,0.9,0.9,1.1021551589467
150,9,1,0.1,0,0.9,0.9,1.10097902361861
50,3,5,0.1,0,0.9,0.9,1.09770610959695
100,3,5,0.1,0,0.9,0.9,1.0989841195919
150,3,5,0.1,0,0.9,0.9,1.09881556825166
50,5,5,0.1,0,0.9,0.9,1.09950758896553
100,5,5,0.1,0,0.9,0.9,1.09695826709804
150,5,5,0.1,0,0.9,0.9,1.09667358924984
50,7,5,0.1,0,0.9,0.9,1.0993976786816
100,7,5,0.1,0,0.9,0.9,1.09821390237048
150,7,5,0.1,0,0.9,0.9,1.09525236988626
50,9,5,0.1,0,0.9,0.9,1.10044169474489
100,9,5,0.1,0,0.9,0.9,1.0976632122322
150,9,5,0.1,0,0.9,0.9,1.10506664124327
50,3,1,0.01,0.5,0.9,0.9,1.09662237815668
100,3,1,0.01,0.5,0.9,0.9,1.09812035753684
150,3,1,0.01,0.5,0.9,0.9,1.09888285420558
50,5,1,0.01,0.5,0.9,0.9,1.09528460553806
100,5,1,0.01,0.5,0.9,0.9,1.09733882229567
150,5,1,0.01,0.5,0.9,0.9,1.09683108226914
50,7,1,0.01,0.5,0.9,0.9,1.09730153963646
100,7,1,0.01,0.5,0.9,0.9,1.09738074827129
150,7,1,0.01,0.5,0.9,0.9,1.09784856325948
50,9,1,0.01,0.5,0.9,0.9,1.09904348757716
100,9,1,0.01,0.5,0.9,0.9,1.09759312147915
150,9,1,0.01,0.5,0.9,0.9,1.09821901809074
50,3,5,0.01,0.5,0.9,0.9,1.09858059544662
100,3,5,0.01,0.5,0.9,0.9,1.09847188468632
150,3,5,0.01,0.5,0.9,0.9,1.09864868999468
50,5,5,0.01,0.5,0.9,0.9,1.09855844886197
100,5,5,0.01,0.5,0.9,0.9,1.09646448357967
150,5,5,0.01,0.5,0.9,0.9,1.09781024077047
50,7,5,0.01,0.5,0.9,0.9,1.09691098863872
100,7,5,0.01,0.5,0.9,0.9,1.0985897693275
150,7,5,0.01,0.5,0.9,0.9,1.09753037892269
50,9,5,0.01,0.5,0.9,0.9,1.09910034492094
100,9,5,0.01,0.5,0.9,0.9,1.09744252359797
150,9,5,0.01,0.5,0.9,0.9,1.09777123170172
50,3,1,0.05,0.5,0.9,0.9,1.09742460257381
100,3,1,0.05,0.5,0.9,0.9,1.09829322526157
150,3,1,0.05,0.5,0.9,0.9,1.09963686408089
50,5,1,0.05,0.5,0.9,0.9,1.09888381892142
100,5,1,0.05,0.5,0.9,0.9,1.09935276855965
150,5,1,0.05,0.5,0.9,0.9,1.09979106461
50,7,1,0.05,0.5,0.9,0.9,1.09747295855644
100,7,1,0.05,0.5,0.9,0.9,1.10077453145774
150,7,1,0.05,0.5,0.9,0.9,1.09937256346113
50,9,1,0.05,0.5,0.9,0.9,1.10002744965701
100,9,1,0.05,0.5,0.9,0.9,1.09880594763891
150,9,1,0.05,0.5,0.9,0.9,1.09699550229194
50,3,5,0.05,0.5,0.9,0.9,1.09791381189207
100,3,5,0.05,0.5,0.9,0.9,1.09908923859447
150,3,5,0.05,0.5,0.9,0.9,1.0969533042176
50,5,5,0.05,0.5,0.9,0.9,1.0975879023018
100,5,5,0.05,0.5,0.9,0.9,1.09796301858393
150,5,5,0.05,0.5,0.9,0.9,1.09703203962224
50,7,5,0.05,0.5,0.9,0.9,1.09941094406106
100,7,5,0.05,0.5,0.9,0.9,1.09912957325826
150,7,5,0.05,0.5,0.9,0.9,1.09886827075099
50,9,5,0.05,0.5,0.9,0.9,1.09866893978362
100,9,5,0.05,0.5,0.9,0.9,1.09459019152245
150,9,5,0.05,0.5,0.9,0.9,1.09743851997312
50,3,1,0.1,0.5,0.9,0.9,1.0983124210731
100,3,1,0.1,0.5,0.9,0.9,1.09778979064048
150,3,1,0.1,0.5,0.9,0.9,1.10251285067508
50,5,1,0.1,0.5,0.9,0.9,1.09920143989091
100,5,1,0.1,0.5,0.9,0.9,1.10006540104983
150,5,1,0.1,0.5,0.9,0.9,1.10132165176253
50,7,1,0.1,0.5,0.9,0.9,1.10029933978756
100,7,1,0.1,0.5,0.9,0.9,1.10294744718931
150,7,1,0.1,0.5,0.9,0.9,1.10134487296687
50,9,1,0.1,0.5,0.9,0.9,1.09947780212651
100,9,1,0.1,0.5,0.9,0.9,1.09582763249168
150,9,1,0.1,0.5,0.9,0.9,1.09996587078766
50,3,5,0.1,0.5,0.9,0.9,1.09680908788984
100,3,5,0.1,0.5,0.9,0.9,1.09582520928395
150,3,5,0.1,0.5,0.9,0.9,1.09924497798414
50,5,5,0.1,0.5,0.9,0.9,1.10038446248159
100,5,5,0.1,0.5,0.9,0.9,1.09900482674342
150,5,5,0.1,0.5,0.9,0.9,1.10082199268695
50,7,5,0.1,0.5,0.9,0.9,1.09949567207923
100,7,5,0.1,0.5,0.9,0.9,1.09867169204369
150,7,5,0.1,0.5,0.9,0.9,1.0967751104852
50,9,5,0.1,0.5,0.9,0.9,1.09787633051394
100,9,5,0.1,0.5,0.9,0.9,1.09938603413083
150,9,5,0.1,0.5,0.9,0.9,1.10070168999553
50,3,1,0.01,2,0.9,0.9,1.09651784570046
100,3,1,0.01,2,0.9,0.9,1.0984407064968
150,3,1,0.01,2,0.9,0.9,1.09875412669796
50,5,1,0.01,2,0.9,0.9,1.09783111213786
100,5,1,0.01,2,0.9,0.9,1.09864872552391
150,5,1,0.01,2,0.9,0.9,1.09880530926537
50,7,1,0.01,2,0.9,0.9,1.09863114766945
100,7,1,0.01,2,0.9,0.9,1.09817770975938
150,7,1,0.01,2,0.9,0.9,1.09679057535515
50,9,1,0.01,2,0.9,0.9,1.09827364843323
100,9,1,0.01,2,0.9,0.9,1.09814978204028
150,9,1,0.01,2,0.9,0.9,1.09755530997727
50,3,5,0.01,2,0.9,0.9,1.09828483166322
100,3,5,0.01,2,0.9,0.9,1.09792285949792
150,3,5,0.01,2,0.9,0.9,1.09899347281393
50,5,5,0.01,2,0.9,0.9,1.09836161125819
100,5,5,0.01,2,0.9,0.9,1.09869699664124
150,5,5,0.01,2,0.9,0.9,1.09778385294655
50,7,5,0.01,2,0.9,0.9,1.09875256185342
100,7,5,0.01,2,0.9,0.9,1.09826037162264
150,7,5,0.01,2,0.9,0.9,1.09823763059082
50,9,5,0.01,2,0.9,0.9,1.09845963980306
100,9,5,0.01,2,0.9,0.9,1.09823329777771
150,9,5,0.01,2,0.9,0.9,1.09834669738213
50,3,1,0.05,2,0.9,0.9,1.0989167617859
100,3,1,0.05,2,0.9,0.9,1.09961202092122
150,3,1,0.05,2,0.9,0.9,1.09825054234989
50,5,1,0.05,2,0.9,0.9,1.09952559836902
100,5,1,0.05,2,0.9,0.9,1.09960407935695
150,5,1,0.05,2,0.9,0.9,1.09531954757569
50,7,1,0.05,2,0.9,0.9,1.09538025240984
100,7,1,0.05,2,0.9,0.9,1.09836152880842
150,7,1,0.05,2,0.9,0.9,1.09567202676689
50,9,1,0.05,2,0.9,0.9,1.09827299032306
100,9,1,0.05,2,0.9,0.9,1.09721762162619
150,9,1,0.05,2,0.9,0.9,1.09850920429098
50,3,5,0.05,2,0.9,0.9,1.09739011671374
100,3,5,0.05,2,0.9,0.9,1.09859512360446
150,3,5,0.05,2,0.9,0.9,1.09634810206471
50,5,5,0.05,2,0.9,0.9,1.09727051716994
100,5,5,0.05,2,0.9,0.9,1.09874349458919
150,5,5,0.05,2,0.9,0.9,1.09650026651386
50,7,5,0.05,2,0.9,0.9,1.09889080644907
100,7,5,0.05,2,0.9,0.9,1.10018772771352
150,7,5,0.05,2,0.9,0.9,1.09919267043844
50,9,5,0.05,2,0.9,0.9,1.09794037361805
100,9,5,0.05,2,0.9,0.9,1.09992369802684
150,9,5,0.05,2,0.9,0.9,1.0990959573565
50,3,1,0.1,2,0.9,0.9,1.09747499383659
100,3,1,0.1,2,0.9,0.9,1.09499718678192
150,3,1,0.1,2,0.9,0.9,1.10044198385684
50,5,1,0.1,2,0.9,0.9,1.09795359174797
100,5,1,0.1,2,0.9,0.9,1.0980685343505
150,5,1,0.1,2,0.9,0.9,1.09724751052921
50,7,1,0.1,2,0.9,0.9,1.10052505969994
100,7,1,0.1,2,0.9,0.9,1.09946263078992
150,7,1,0.1,2,0.9,0.9,1.10452337171729
50,9,1,0.1,2,0.9,0.9,1.10202768024187
100,9,1,0.1,2,0.9,0.9,1.09774569016919
150,9,1,0.1,2,0.9,0.9,1.09640358090954
50,3,5,0.1,2,0.9,0.9,1.09383283223875
100,3,5,0.1,2,0.9,0.9,1.10034419144338
150,3,5,0.1,2,0.9,0.9,1.09435396433174
50,5,5,0.1,2,0.9,0.9,1.0984983192412
100,5,5,0.1,2,0.9,0.9,1.10219208962337
150,5,5,0.1,2,0.9,0.9,1.10224673387178
50,7,5,0.1,2,0.9,0.9,1.09972358623888
100,7,5,0.1,2,0.9,0.9,1.09652826020728
150,7,5,0.1,2,0.9,0.9,1.10224004499603
50,9,5,0.1,2,0.9,0.9,1.09927206039263
100,9,5,0.1,2,0.9,0.9,1.09717016580983
150,9,5,0.1,2,0.9,0.9,1.10288683677303
