"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,2,1,0.8,2,0.8,100,0.950272682670449,0.00166816801319466,0.777736635209824,0.00741148616072742,0.00195602809760033,0.00646574491566819,"CBCL"
0.1,2,0.1,0.6,1,0.6,100,0.95570510548934,0.00115634701309525,0.78176350697885,0.00644817755819781,0.00130561819294992,0.00468272699511968,"CBCL"
0.1,2,0.1,0.6,1,0.8,100,0.955179676255289,0.000902917372304793,0.781412460468244,0.00509777353269303,0.00116667815442806,0.0038179771189363,"CBCL"
0.1,2,0.1,0.6,2,0.6,100,0.956804530769846,0.00106594362666119,0.782237967764727,0.00448129323781716,0.00149774573433215,0.00334375993983811,"CBCL"
0.1,2,0.1,0.6,2,0.8,100,0.955087852133481,0.000635834232849346,0.781968012500295,0.00796711261634487,0.0006824579254476,0.00558955865256151,"CBCL"
0.1,2,0.1,0.8,1,0.6,100,0.958234905768263,0.000721327916298909,0.783610657194194,0.00583433295809866,0.00111925389743412,0.00410102122103459,"CBCL"
0.1,2,0.1,0.8,1,0.8,100,0.954372708449885,0.0015925666969151,0.780860545067316,0.00462391877216113,0.00178661631630792,0.00258622794731046,"CBCL"
0.1,2,0.1,0.8,2,0.6,100,0.956068847375096,0.00106871695185735,0.781386553618387,0.00583412486954268,0.00121859516513444,0.00332948666545019,"CBCL"
0.1,2,0.1,0.8,2,0.8,100,0.955292013947808,0.000914487927111,0.780959049603843,0.00714873196097853,0.00151679351696766,0.00527819936261597,"CBCL"
0.1,2,1,0.6,1,0.6,100,0.955196245549139,0.00188876811516352,0.780662328099168,0.00451710923760285,0.00222505828965233,0.00346319914984375,"CBCL"
0.1,2,1,0.6,1,0.8,100,0.953217760393639,0.00151197640586938,0.779507380660841,0.0060833905260096,0.00124488867578441,0.00317751799631304,"CBCL"
0.1,2,1,0.6,2,0.6,100,0.956029552671743,0.00146070906657697,0.781794577693924,0.00804456728029935,0.00099560858328341,0.00613416854732484,"CBCL"
0.1,2,1,0.6,2,0.8,100,0.955696856385441,0.000757958417404681,0.78106559362294,0.0069186007046451,0.00069967850267015,0.0056637083175547,"CBCL"
