"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
100,3,1,0.1,0,0.6,0.9,1.10013687030118
150,3,1,0.1,0,0.6,0.9,1.10187678807135
50,5,1,0.1,0,0.6,0.9,1.10319996404931
100,5,1,0.1,0,0.6,0.9,1.10212743908697
150,5,1,0.1,0,0.6,0.9,1.09845304642405
50,7,1,0.1,0,0.6,0.9,1.10079114785877
100,7,1,0.1,0,0.6,0.9,1.10069697247887
150,7,1,0.1,0,0.6,0.9,1.10454055580564
50,9,1,0.1,0,0.6,0.9,1.10321174381137
100,9,1,0.1,0,0.6,0.9,1.10364032377523
150,9,1,0.1,0,0.6,0.9,1.10352055570894
50,3,5,0.1,0,0.6,0.9,1.1014759054915
100,3,5,0.1,0,0.6,0.9,1.0994072871755
150,3,5,0.1,0,0.6,0.9,1.10053481812114
50,5,5,0.1,0,0.6,0.9,1.10758815511458
100,5,5,0.1,0,0.6,0.9,1.10225786275185
150,5,5,0.1,0,0.6,0.9,1.10095780407153
50,7,5,0.1,0,0.6,0.9,1.10093830209575
100,7,5,0.1,0,0.6,0.9,1.10258821392845
150,7,5,0.1,0,0.6,0.9,1.09966800915611
50,9,5,0.1,0,0.6,0.9,1.09786205431646
100,9,5,0.1,0,0.6,0.9,1.10236024668092
150,9,5,0.1,0,0.6,0.9,1.10232964964284
50,3,1,0.01,0.5,0.6,0.9,1.09860103939365
100,3,1,0.01,0.5,0.6,0.9,1.09835927890531
150,3,1,0.01,0.5,0.6,0.9,1.09887103117959
50,5,1,0.01,0.5,0.6,0.9,1.09749286964771
100,5,1,0.01,0.5,0.6,0.9,1.09855540701079
150,5,1,0.01,0.5,0.6,0.9,1.09782840528473
50,7,1,0.01,0.5,0.6,0.9,1.09849994108062
100,7,1,0.01,0.5,0.6,0.9,1.097512989556
150,7,1,0.01,0.5,0.6,0.9,1.09810189334796
50,9,1,0.01,0.5,0.6,0.9,1.09844640224051
100,9,1,0.01,0.5,0.6,0.9,1.09859847592206
150,9,1,0.01,0.5,0.6,0.9,1.09874985469889
50,3,5,0.01,0.5,0.6,0.9,1.09796284600261
100,3,5,0.01,0.5,0.6,0.9,1.098634011669
150,3,5,0.01,0.5,0.6,0.9,1.09853029184193
50,5,5,0.01,0.5,0.6,0.9,1.09844660533947
100,5,5,0.01,0.5,0.6,0.9,1.09833751156324
150,5,5,0.01,0.5,0.6,0.9,1.09840242091987
50,7,5,0.01,0.5,0.6,0.9,1.0983788042862
100,7,5,0.01,0.5,0.6,0.9,1.09807494298576
150,7,5,0.01,0.5,0.6,0.9,1.09863068096593
50,9,5,0.01,0.5,0.6,0.9,1.0983557096974
100,9,5,0.01,0.5,0.6,0.9,1.09845657186679
150,9,5,0.01,0.5,0.6,0.9,1.09808528485684
50,3,1,0.05,0.5,0.6,0.9,1.09807642105233
100,3,1,0.05,0.5,0.6,0.9,1.09784848905755
150,3,1,0.05,0.5,0.6,0.9,1.0983564503955
50,5,1,0.05,0.5,0.6,0.9,1.09985410105052
100,5,1,0.05,0.5,0.6,0.9,1.09873928281522
150,5,1,0.05,0.5,0.6,0.9,1.10015035917364
50,7,1,0.05,0.5,0.6,0.9,1.09948726836166
100,7,1,0.05,0.5,0.6,0.9,1.09786664356852
150,7,1,0.05,0.5,0.6,0.9,1.09945483873604
50,9,1,0.05,0.5,0.6,0.9,1.09899255822929
100,9,1,0.05,0.5,0.6,0.9,1.10077525791904
150,9,1,0.05,0.5,0.6,0.9,1.09771873671257
50,3,5,0.05,0.5,0.6,0.9,1.09857046214043
100,3,5,0.05,0.5,0.6,0.9,1.09754931290902
150,3,5,0.05,0.5,0.6,0.9,1.09792449680364
50,5,5,0.05,0.5,0.6,0.9,1.10042614536723
100,5,5,0.05,0.5,0.6,0.9,1.10028582818184
150,5,5,0.05,0.5,0.6,0.9,1.09956297952405
50,7,5,0.05,0.5,0.6,0.9,1.09846180614227
100,7,5,0.05,0.5,0.6,0.9,1.10093547529464
150,7,5,0.05,0.5,0.6,0.9,1.09855132709305
50,9,5,0.05,0.5,0.6,0.9,1.09869264118633
100,9,5,0.05,0.5,0.6,0.9,1.09791490635332
150,9,5,0.05,0.5,0.6,0.9,1.09919297824909
50,3,1,0.1,0.5,0.6,0.9,1.09716834056466
100,3,1,0.1,0.5,0.6,0.9,1.10034261418369
150,3,1,0.1,0.5,0.6,0.9,1.1011995335061
50,5,1,0.1,0.5,0.6,0.9,1.09606231585353
100,5,1,0.1,0.5,0.6,0.9,1.10272726562135
150,5,1,0.1,0.5,0.6,0.9,1.10271945283138
50,7,1,0.1,0.5,0.6,0.9,1.09817435151572
100,7,1,0.1,0.5,0.6,0.9,1.10107409152299
150,7,1,0.1,0.5,0.6,0.9,1.10206105962798
50,9,1,0.1,0.5,0.6,0.9,1.10086149741815
100,9,1,0.1,0.5,0.6,0.9,1.10089077482718
150,9,1,0.1,0.5,0.6,0.9,1.10293248295238
50,3,5,0.1,0.5,0.6,0.9,1.10233181411636
100,3,5,0.1,0.5,0.6,0.9,1.09989905524682
150,3,5,0.1,0.5,0.6,0.9,1.09853989015357
50,5,5,0.1,0.5,0.6,0.9,1.09884289205624
100,5,5,0.1,0.5,0.6,0.9,1.09999343561115
150,5,5,0.1,0.5,0.6,0.9,1.10127991321353
50,7,5,0.1,0.5,0.6,0.9,1.10461710003819
100,7,5,0.1,0.5,0.6,0.9,1.09984477212934
150,7,5,0.1,0.5,0.6,0.9,1.10390659431625
50,9,5,0.1,0.5,0.6,0.9,1.10373259063866
100,9,5,0.1,0.5,0.6,0.9,1.10214879605141
150,9,5,0.1,0.5,0.6,0.9,1.10204159695109
50,3,1,0.01,2,0.6,0.9,1.09833906367629
100,3,1,0.01,2,0.6,0.9,1.09881917278534
150,3,1,0.01,2,0.6,0.9,1.09848867933729
50,5,1,0.01,2,0.6,0.9,1.09793200109054
100,5,1,0.01,2,0.6,0.9,1.09860593050265
150,5,1,0.01,2,0.6,0.9,1.09828893436203
50,7,1,0.01,2,0.6,0.9,1.09845531179255
100,7,1,0.01,2,0.6,0.9,1.09838837039726
150,7,1,0.01,2,0.6,0.9,1.09855701305194
50,9,1,0.01,2,0.6,0.9,1.09860281383517
100,9,1,0.01,2,0.6,0.9,1.09856817365988
150,9,1,0.01,2,0.6,0.9,1.09836445143403
50,3,5,0.01,2,0.6,0.9,1.09859023374766
100,3,5,0.01,2,0.6,0.9,1.0975277866989
150,3,5,0.01,2,0.6,0.9,1.09877037840807
50,5,5,0.01,2,0.6,0.9,1.09866071644824
100,5,5,0.01,2,0.6,0.9,1.0981947770752
150,5,5,0.01,2,0.6,0.9,1.09815100455769
50,7,5,0.01,2,0.6,0.9,1.09815257005114
100,7,5,0.01,2,0.6,0.9,1.09837246858201
150,7,5,0.01,2,0.6,0.9,1.09874712072628
50,9,5,0.01,2,0.6,0.9,1.0988903393843
100,9,5,0.01,2,0.6,0.9,1.09844055044939
150,9,5,0.01,2,0.6,0.9,1.09873069866324
50,3,1,0.05,2,0.6,0.9,1.09732083051811
100,3,1,0.05,2,0.6,0.9,1.09865420517118
150,3,1,0.05,2,0.6,0.9,1.10122919406236
50,5,1,0.05,2,0.6,0.9,1.09626017215224
100,5,1,0.05,2,0.6,0.9,1.09938164356538
150,5,1,0.05,2,0.6,0.9,1.09928523046115
50,7,1,0.05,2,0.6,0.9,1.09988103447443
100,7,1,0.05,2,0.6,0.9,1.098424122352
150,7,1,0.05,2,0.6,0.9,1.09941726826844
50,9,1,0.05,2,0.6,0.9,1.10037182898606
100,9,1,0.05,2,0.6,0.9,1.0981939096819
150,9,1,0.05,2,0.6,0.9,1.1014943178229
50,3,5,0.05,2,0.6,0.9,1.10011787017823
100,3,5,0.05,2,0.6,0.9,1.09911864923259
150,3,5,0.05,2,0.6,0.9,1.09928380260823
50,5,5,0.05,2,0.6,0.9,1.09831305510932
100,5,5,0.05,2,0.6,0.9,1.09509706560019
150,5,5,0.05,2,0.6,0.9,1.09719957628316
50,7,5,0.05,2,0.6,0.9,1.09974499590572
100,7,5,0.05,2,0.6,0.9,1.09919557180299
150,7,5,0.05,2,0.6,0.9,1.0992985007548
50,9,5,0.05,2,0.6,0.9,1.0972668832511
100,9,5,0.05,2,0.6,0.9,1.09768686096682
150,9,5,0.05,2,0.6,0.9,1.09700107997216
50,3,1,0.1,2,0.6,0.9,1.09953190221858
100,3,1,0.1,2,0.6,0.9,1.09949702009234
150,3,1,0.1,2,0.6,0.9,1.10032508032136
50,5,1,0.1,2,0.6,0.9,1.09688495259662
100,5,1,0.1,2,0.6,0.9,1.09342522716018
150,5,1,0.1,2,0.6,0.9,1.09761247506618
50,7,1,0.1,2,0.6,0.9,1.10456164317343
100,7,1,0.1,2,0.6,0.9,1.09773170203331
150,7,1,0.1,2,0.6,0.9,1.10350482332641
50,9,1,0.1,2,0.6,0.9,1.10357856606512
100,9,1,0.1,2,0.6,0.9,1.10319326205195
150,9,1,0.1,2,0.6,0.9,1.09863283157493
50,3,5,0.1,2,0.6,0.9,1.09888214010593
100,3,5,0.1,2,0.6,0.9,1.097620773186
150,3,5,0.1,2,0.6,0.9,1.09897862156733
50,5,5,0.1,2,0.6,0.9,1.09964644573627
100,5,5,0.1,2,0.6,0.9,1.09586742712826
150,5,5,0.1,2,0.6,0.9,1.10039525544082
50,7,5,0.1,2,0.6,0.9,1.10082883977835
100,7,5,0.1,2,0.6,0.9,1.09985006082205
150,7,5,0.1,2,0.6,0.9,1.10261982131839
50,9,5,0.1,2,0.6,0.9,1.10283816503465
100,9,5,0.1,2,0.6,0.9,1.10112761098343
150,9,5,0.1,2,0.6,0.9,1.10387050083155
50,3,1,0.01,0,0.9,0.9,1.09847515965339
100,3,1,0.01,0,0.9,0.9,1.09858412094251
150,3,1,0.01,0,0.9,0.9,1.09893758688542
50,5,1,0.01,0,0.9,0.9,1.09895711031424
100,5,1,0.01,0,0.9,0.9,1.09819733075146
150,5,1,0.01,0,0.9,0.9,1.09873443233557
50,7,1,0.01,0,0.9,0.9,1.09856234452436
100,7,1,0.01,0,0.9,0.9,1.09846184858519
150,7,1,0.01,0,0.9,0.9,1.098955882498
50,9,1,0.01,0,0.9,0.9,1.09863250801462
100,9,1,0.01,0,0.9,0.9,1.0980360334358
150,9,1,0.01,0,0.9,0.9,1.09738397659848
50,3,5,0.01,0,0.9,0.9,1.09854018617472
100,3,5,0.01,0,0.9,0.9,1.09847938211177
150,3,5,0.01,0,0.9,0.9,1.09867758997393
50,5,5,0.01,0,0.9,0.9,1.09875214537697
100,5,5,0.01,0,0.9,0.9,1.09871836589425
150,5,5,0.01,0,0.9,0.9,1.09681008289549
50,7,5,0.01,0,0.9,0.9,1.098413648656
100,7,5,0.01,0,0.9,0.9,1.09793525662546
150,7,5,0.01,0,0.9,0.9,1.09856353842955
50,9,5,0.01,0,0.9,0.9,1.09868178491537
100,9,5,0.01,0,0.9,0.9,1.09849041904134
150,9,5,0.01,0,0.9,0.9,1.09864894104749
50,3,1,0.05,0,0.9,0.9,1.09903381846897
100,3,1,0.05,0,0.9,0.9,1.09925133781711
150,3,1,0.05,0,0.9,0.9,1.09944846829444
50,5,1,0.05,0,0.9,0.9,1.09730559295382
100,5,1,0.05,0,0.9,0.9,1.09714654989107
150,5,1,0.05,0,0.9,0.9,1.09739037658873
50,7,1,0.05,0,0.9,0.9,1.09796665433443
100,7,1,0.05,0,0.9,0.9,1.09744773431845
150,7,1,0.05,0,0.9,0.9,1.09971277995961
50,9,1,0.05,0,0.9,0.9,1.1008098157389
100,9,1,0.05,0,0.9,0.9,1.09955392432167
150,9,1,0.05,0,0.9,0.9,1.09943285119235
50,3,5,0.05,0,0.9,0.9,1.09955855527711
100,3,5,0.05,0,0.9,0.9,1.09886250494436
150,3,5,0.05,0,0.9,0.9,1.09964443549741
50,5,5,0.05,0,0.9,0.9,1.0975975473302
100,5,5,0.05,0,0.9,0.9,1.09934555272876
150,5,5,0.05,0,0.9,0.9,1.10020936308298
50,7,5,0.05,0,0.9,0.9,1.09966048100777
100,7,5,0.05,0,0.9,0.9,1.10121018961691
150,7,5,0.05,0,0.9,0.9,1.09903391585555
50,9,5,0.05,0,0.9,0.9,1.10007233235502
100,9,5,0.05,0,0.9,0.9,1.09982903371935
150,9,5,0.05,0,0.9,0.9,1.10100692356219
50,3,1,0.1,0,0.9,0.9,1.10000615835225
100,3,1,0.1,0,0.9,0.9,1.0980802134792
150,3,1,0.1,0,0.9,0.9,1.09515275637361
50,5,1,0.1,0,0.9,0.9,1.09641757198077
100,5,1,0.1,0,0.9,0.9,1.09891720295599
150,5,1,0.1,0,0.9,0.9,1.09579608082759
50,7,1,0.1,0,0.9,0.9,1.10269871047014
100,7,1,0.1,0,0.9,0.9,1.0970830370973
150,7,1,0.1,0,0.9,0.9,1.10340832283753
50,9,1,0.1,0,0.9,0.9,1.09951461030726
100,9,1,0.1,0,0.9,0.9,1.10033543996406
150,9,1,0.1,0,0.9,0.9,1.10058478462339
50,3,5,0.1,0,0.9,0.9,1.10157173407387
100,3,5,0.1,0,0.9,0.9,1.0968484126344
150,3,5,0.1,0,0.9,0.9,1.10228536411596
50,5,5,0.1,0,0.9,0.9,1.09854006179298
100,5,5,0.1,0,0.9,0.9,1.10189036899809
150,5,5,0.1,0,0.9,0.9,1.10167368212463
50,7,5,0.1,0,0.9,0.9,1.10094880634926
100,7,5,0.1,0,0.9,0.9,1.10149922939139
150,7,5,0.1,0,0.9,0.9,1.0994171687956
50,9,5,0.1,0,0.9,0.9,1.10048963028919
100,9,5,0.1,0,0.9,0.9,1.09995649292374
150,9,5,0.1,0,0.9,0.9,1.10145216744853
50,3,1,0.01,0.5,0.9,0.9,1.09836851206775
100,3,1,0.01,0.5,0.9,0.9,1.09843736755291
150,3,1,0.01,0.5,0.9,0.9,1.09824214238017
50,5,1,0.01,0.5,0.9,0.9,1.09864572833105
100,5,1,0.01,0.5,0.9,0.9,1.09839178932256
150,5,1,0.01,0.5,0.9,0.9,1.09857718183563
50,7,1,0.01,0.5,0.9,0.9,1.09856217785497
100,7,1,0.01,0.5,0.9,0.9,1.09833281965498
150,7,1,0.01,0.5,0.9,0.9,1.09894151860921
50,9,1,0.01,0.5,0.9,0.9,1.09861971574603
100,9,1,0.01,0.5,0.9,0.9,1.09725803656063
150,9,1,0.01,0.5,0.9,0.9,1.09829474217029
50,3,5,0.01,0.5,0.9,0.9,1.09876293034381
100,3,5,0.01,0.5,0.9,0.9,1.09858930083715
150,3,5,0.01,0.5,0.9,0.9,1.09890310217767
50,5,5,0.01,0.5,0.9,0.9,1.09826113497832
100,5,5,0.01,0.5,0.9,0.9,1.09841776969257
150,5,5,0.01,0.5,0.9,0.9,1.09860608494342
50,7,5,0.01,0.5,0.9,0.9,1.09863415890314
100,7,5,0.01,0.5,0.9,0.9,1.09841193386567
150,7,5,0.01,0.5,0.9,0.9,1.09876356707567
50,9,5,0.01,0.5,0.9,0.9,1.09895666152291
100,9,5,0.01,0.5,0.9,0.9,1.09864676544807
150,9,5,0.01,0.5,0.9,0.9,1.09831454970604
50,3,1,0.05,0.5,0.9,0.9,1.1000738794422
100,3,1,0.05,0.5,0.9,0.9,1.0985412551844
150,3,1,0.05,0.5,0.9,0.9,1.09707926119846
50,5,1,0.05,0.5,0.9,0.9,1.09784070638834
100,5,1,0.05,0.5,0.9,0.9,1.09976111671313
150,5,1,0.05,0.5,0.9,0.9,1.09968604313577
50,7,1,0.05,0.5,0.9,0.9,1.09856017224212
100,7,1,0.05,0.5,0.9,0.9,1.09948539521601
150,7,1,0.05,0.5,0.9,0.9,1.09750150893264
50,9,1,0.05,0.5,0.9,0.9,1.09903266895598
100,9,1,0.05,0.5,0.9,0.9,1.0992289058356
150,9,1,0.05,0.5,0.9,0.9,1.09808733118135
50,3,5,0.05,0.5,0.9,0.9,1.09906636130841
100,3,5,0.05,0.5,0.9,0.9,1.09957805329789
150,3,5,0.05,0.5,0.9,0.9,1.09933263165326
50,5,5,0.05,0.5,0.9,0.9,1.09932195884205
100,5,5,0.05,0.5,0.9,0.9,1.09751778227116
150,5,5,0.05,0.5,0.9,0.9,1.10007997832325
50,7,5,0.05,0.5,0.9,0.9,1.09704281641947
100,7,5,0.05,0.5,0.9,0.9,1.09949347089118
150,7,5,0.05,0.5,0.9,0.9,1.10029407952248
50,9,5,0.05,0.5,0.9,0.9,1.10005450193221
100,9,5,0.05,0.5,0.9,0.9,1.09884378183623
150,9,5,0.05,0.5,0.9,0.9,1.0996921466139
50,3,1,0.1,0.5,0.9,0.9,1.09709081045973
100,3,1,0.1,0.5,0.9,0.9,1.09908969918003
150,3,1,0.1,0.5,0.9,0.9,1.09456902179152
50,5,1,0.1,0.5,0.9,0.9,1.09737400098643
100,5,1,0.1,0.5,0.9,0.9,1.10203986827425
150,5,1,0.1,0.5,0.9,0.9,1.09774363739566
50,7,1,0.1,0.5,0.9,0.9,1.101548543338
100,7,1,0.1,0.5,0.9,0.9,1.10216375269128
150,7,1,0.1,0.5,0.9,0.9,1.10068503782708
50,9,1,0.1,0.5,0.9,0.9,1.10129994534676
100,9,1,0.1,0.5,0.9,0.9,1.105665931866
150,9,1,0.1,0.5,0.9,0.9,1.10502622533899
50,3,5,0.1,0.5,0.9,0.9,1.10094488506654
100,3,5,0.1,0.5,0.9,0.9,1.10150275894655
150,3,5,0.1,0.5,0.9,0.9,1.10011922249007
50,5,5,0.1,0.5,0.9,0.9,1.0991873249248
100,5,5,0.1,0.5,0.9,0.9,1.10206070518244
150,5,5,0.1,0.5,0.9,0.9,1.10096376155788
50,7,5,0.1,0.5,0.9,0.9,1.10461072123443
100,7,5,0.1,0.5,0.9,0.9,1.09943974623223
150,7,5,0.1,0.5,0.9,0.9,1.10269342893435
50,9,5,0.1,0.5,0.9,0.9,1.09596386584736
100,9,5,0.1,0.5,0.9,0.9,1.09944994238281
150,9,5,0.1,0.5,0.9,0.9,1.09890843614455
50,3,1,0.01,2,0.9,0.9,1.09839553083848
100,3,1,0.01,2,0.9,0.9,1.09888656640957
150,3,1,0.01,2,0.9,0.9,1.09848877997932
50,5,1,0.01,2,0.9,0.9,1.09862176056085
100,5,1,0.01,2,0.9,0.9,1.09888745381395
150,5,1,0.01,2,0.9,0.9,1.09864310548442
50,7,1,0.01,2,0.9,0.9,1.09832144430593
100,7,1,0.01,2,0.9,0.9,1.09807101567579
150,7,1,0.01,2,0.9,0.9,1.09822946357958
50,9,1,0.01,2,0.9,0.9,1.09839119503218
100,9,1,0.01,2,0.9,0.9,1.09826194623836
150,9,1,0.01,2,0.9,0.9,1.09786788814436
50,3,5,0.01,2,0.9,0.9,1.09874432258155
100,3,5,0.01,2,0.9,0.9,1.09867833212374
150,3,5,0.01,2,0.9,0.9,1.09859228021304
50,5,5,0.01,2,0.9,0.9,1.09866365428801
100,5,5,0.01,2,0.9,0.9,1.09851072311946
150,5,5,0.01,2,0.9,0.9,1.09794693142961
50,7,5,0.01,2,0.9,0.9,1.09862243022875
100,7,5,0.01,2,0.9,0.9,1.09840075340387
150,7,5,0.01,2,0.9,0.9,1.09875819340363
50,9,5,0.01,2,0.9,0.9,1.09822635450224
100,9,5,0.01,2,0.9,0.9,1.09824844209089
150,9,5,0.01,2,0.9,0.9,1.09789065885264
50,3,1,0.05,2,0.9,0.9,1.09957787953027
100,3,1,0.05,2,0.9,0.9,1.09740913744279
150,3,1,0.05,2,0.9,0.9,1.0978606882226
50,5,1,0.05,2,0.9,0.9,1.09756963548122
100,5,1,0.05,2,0.9,0.9,1.09871353792142
150,5,1,0.05,2,0.9,0.9,1.10005952810029
50,7,1,0.05,2,0.9,0.9,1.0998437897868
100,7,1,0.05,2,0.9,0.9,1.09867230369152
150,7,1,0.05,2,0.9,0.9,1.10033065275123
50,9,1,0.05,2,0.9,0.9,1.09772712322558
100,9,1,0.05,2,0.9,0.9,1.09965873716713
150,9,1,0.05,2,0.9,0.9,1.10017307267288
50,3,5,0.05,2,0.9,0.9,1.10009274512105
100,3,5,0.05,2,0.9,0.9,1.09884645812988
150,3,5,0.05,2,0.9,0.9,1.09905912677497
50,5,5,0.05,2,0.9,0.9,1.10171062222454
100,5,5,0.05,2,0.9,0.9,1.09827387539155
150,5,5,0.05,2,0.9,0.9,1.09979519495722
50,7,5,0.05,2,0.9,0.9,1.09783030441547
100,7,5,0.05,2,0.9,0.9,1.10096400141314
150,7,5,0.05,2,0.9,0.9,1.09862158210183
50,9,5,0.05,2,0.9,0.9,1.0990313083643
100,9,5,0.05,2,0.9,0.9,1.09771512058609
150,9,5,0.05,2,0.9,0.9,1.09977828991674
50,3,1,0.1,2,0.9,0.9,1.10053414339951
100,3,1,0.1,2,0.9,0.9,1.10282323164665
150,3,1,0.1,2,0.9,0.9,1.10160006562261
50,5,1,0.1,2,0.9,0.9,1.10264738307412
100,5,1,0.1,2,0.9,0.9,1.10200487056916
150,5,1,0.1,2,0.9,0.9,1.10021130572496
50,7,1,0.1,2,0.9,0.9,1.09918514534125
100,7,1,0.1,2,0.9,0.9,1.10430308413785
150,7,1,0.1,2,0.9,0.9,1.1030194404683
50,9,1,0.1,2,0.9,0.9,1.09772167706555
100,9,1,0.1,2,0.9,0.9,1.09754075042643
150,9,1,0.1,2,0.9,0.9,1.09843732252536
50,3,5,0.1,2,0.9,0.9,1.09891805648925
100,3,5,0.1,2,0.9,0.9,1.10018344260112
150,3,5,0.1,2,0.9,0.9,1.10192033490822
50,5,5,0.1,2,0.9,0.9,1.10194606099827
100,5,5,0.1,2,0.9,0.9,1.10196626589735
150,5,5,0.1,2,0.9,0.9,1.10042825117676
50,7,5,0.1,2,0.9,0.9,1.10676773843973
100,7,5,0.1,2,0.9,0.9,1.09960226963441
150,7,5,0.1,2,0.9,0.9,1.10083877415254
50,9,5,0.1,2,0.9,0.9,1.10465993282396
100,9,5,0.1,2,0.9,0.9,1.10273746421997
150,9,5,0.1,2,0.9,0.9,1.10479806549642
